订单号,运输状态
117154018,运输中
117154009,运输中
117153955,运输中
117153623,运输中
117153479,运输中
117153303,运输中
117153090,运输中
117153015,运输中
117153014,运输中
117152890,运输中
117152788,运输中
117152766,运输中
117152525,运输中
117152491,运输中
117152446,运输中
117152142,运输中
117151994,运输中
117151842,运输中
117151821,运输中
117151694,已签收
117151444,运输中
117151390,运输中
117151084,已签收
117150996,运输中
117150752,已签收
117150436,运输中
117150387,运输中
117150343,运输中
117150284,运输中
117150236,已签收
117149947,运输中
117149924,运输中
117149621,运输中
117149602,运输中
117149430,运输中
117149133,运输中
117149102,运输中
117148959,运输中
117148950,运输中
117148898,运输中
117148530,运输中
117148504,已签收
117148421,运输中
117148295,运输中
117147984,运输中
117147560,运输中
117147517,运输中
117147303,运输中
117147232,运输中
117146835,运输中
117146798,已签收
117146473,运输中
117146316,运输中
117146282,运输中
117146242,运输中
117145976,运输中
117145959,运输中
117145834,运输中
117145737,运输中
117145594,运输中
117145489,运输中
117145450,运输中
117145328,运输中
117145103,运输中
117145100,运输中
117145085,运输中
117145039,运输中
117144784,运输中
117144610,运输中
117144546,运输中
117144307,运输中
117144295,运输中
117144069,运输中
117143929,运输中
117143657,已签收
117143506,运输中
117143448,运输中
117143104,运输中
117143027,运输中
117142423,运输中
117142392,运输中
117142067,运输中
117141941,运输中
117141739,运输中
117141604,运输中
117141358,运输中
117141256,运输中
117141012,运输中
117140975,运输中
117140636,已签收
117140630,运输中
117140226,运输中
117139858,已签收
117139767,运输中
117139707,运输中
117139611,已签收
117139434,运输中
117139314,运输中
117139294,已签收
117139099,运输中
117139062,运输中
117138931,运输中
117138136,运输中
117138047,到达待取
117137788,运输中
117137452,运输中
117137376,运输中
117137144,运输中
117137129,运输中
117136850,运输中
117136678,运输中
117136673,运输中
117136610,运输中
117136511,运输中
117136460,运输中
117136406,运输中
117136069,运输中
117135557,运输中
117135342,运输中
117135323,已签收
117135101,运输中
117135054,运输中
117134576,运输中
117134313,运输中
117134006,运输中
117133853,运输中
117133573,运输中
117133494,已签收
117133172,已签收
117132992,运输中
117132982,已签收
117132971,运输中
117132635,运输中
117132485,运输中
117131899,运输中
117131743,已签收
117131611,运输中
117131420,已签收
117130967,运输中
117130951,运输中
117130943,已签收
117130701,已签收
117130663,运输中
117130468,运输中
117130400,运输中
117130195,已签收
117129934,运输中
117129888,运输中
117129582,已签收
117129406,运输中
117129405,运输中
117129402,运输中
117128881,运输中
117128660,运输中
117128405,运输中
117128248,运输中
117127988,运输中
117127889,已签收
117127806,运输中
117127643,运输中
117127181,运输中
117127000,运输中
117126845,运输中
117126843,运输中
117126653,运输中
117126616,运输中
117126451,运输中
117126276,运输中
117126274,运输中
117126098,运输中
117125899,运输中
117125497,运输中
117125434,运输中
117125418,运输中
117125263,运输中
117125229,运输中
117125128,运输中
117125102,运输中
117125026,运输中
117124944,已签收
117124681,已签收
117124524,运输中
117124423,运输中
117124237,已签收
117124123,运输中
117124079,运输中
117123848,运输中
117123834,运输中
117123763,运输中
117123656,运输中
117123376,运输中
117123218,运输中
117122524,运输中
117122421,运输中
117122326,运输中
117122144,运输中
117122066,运输中
117122038,运输中
117121805,运输中
117121767,运输中
117121384,运输中
117121217,已签收
117121134,运输中
117121001,运输中
117120787,运输中
117120737,运输中
117120710,运输中
117120522,运输中
117120509,运输中
117120236,运输中
117120234,运输中
117120055,运输中
117119890,运输中
117119816,运输中
117119686,运输中
117119603,运输中
117119294,运输中
117119158,运输中
117119125,运输中
117118807,运输中
117118628,运输中
117118594,运输中
117118060,已签收
117117936,运输中
117117901,运输中
117117820,运输中
117117722,运输中
117117650,运输中
117117606,已签收
117117436,运输中
117117396,运输中
117117191,运输中
117116682,运输中
117116612,运输中
117116575,运输中
117116083,运输中
117115698,运输中
117115386,运输中
117115033,运输中
117114844,运输中
117114752,运输中
117114366,运输中
117114247,运输中
117114106,运输中
117113981,运输中
117113570,运输中
117113023,运输中
117112886,已签收
117112686,运输中
117112257,运输中
117112127,运输中
117112072,运输中
117111524,运输中
117111366,运输中
117111363,运输中
117110703,运输中
117110255,运输中
117110144,运输中
117110117,运输中
117109873,运输中
117109841,运输中
117109827,运输中
117109685,运输中
117109402,运输中
117109361,运输中
117109004,运输中
117108487,运输中
117108179,运输中
117108057,运输中
117107819,运输中
117107534,运输中
117106837,运输中
117106440,运输中
117106186,运输中
117105778,运输中
117105386,运输中
117105286,运输中
117104867,运输中
117104593,运输中
117104592,运输中
117104543,运输中
117104296,已签收
117103844,运输中
117103424,运输中
117103153,运输中
117102557,运输中
117102550,运输中
117102446,已签收
117102089,已签收
117101283,运输中
117101016,运输中
117100792,运输中
117100395,运输中
117100244,运输中
117100210,运输中
117099827,已签收
117099777,运输中
117099587,运输中
117099540,运输中
117099377,运输中
117099296,运输中
117099204,运输中
117099074,运输中
117098999,运输中
117098968,运输中
117098822,运输中
117098746,运输中
117098504,运输中
117098454,已签收
117098441,运输中
117098214,运输中
117098205,运输中
117098167,运输中
117098076,运输中
117097809,运输中
117097604,运输中
117097371,运输中
117097203,运输中
117097168,运输中
117097016,运输中
117096879,运输中
117096823,运输中
117096722,运输中
117096571,运输中
117096457,运输中
117096346,运输中
117096230,运输中
117096087,运输中
117096071,运输中
117096013,运输中
117095994,运输中
117095951,运输中
117095842,运输中
117095651,运输中
117095649,已签收
117095448,运输中
117095402,运输中
117095199,运输中
117095118,运输中
117095015,运输中
117095010,运输中
117094963,运输中
117094747,运输中
117094620,运输中
117094536,运输中
117094463,运输中
117094365,运输中
117094292,运输中
117094243,运输中
117094221,有异常
117094103,运输中
117093927,运输中
117093820,运输中
117093807,运输中
117093567,运输中
117093395,运输中
117093029,已签收
117092767,运输中
117092766,运输中
117092596,运输中
117092557,运输中
117092513,运输中
117092496,运输中
117092442,运输中
117092440,运输中
117092263,运输中
117092161,运输中
117091903,运输中
117091785,已签收
117091713,运输中
117091588,运输中
117091564,运输中
117091433,运输中
117091375,运输中
117091194,已签收
117091140,运输中
117091017,运输中
117091001,运输中
117090883,运输中
117090653,运输中
117090605,运输中
117090576,运输中
117090438,运输中
117090410,运输中
117090381,运输中
117090265,运输中
117090168,已签收
117090065,运输中
117090011,运输中
117089967,运输中
117089781,运输中
117089712,已签收
117089521,已签收
117089387,运输中
117088893,已签收
117088747,已签收
117088682,已签收
117088566,运输中
117088497,运输中
117088452,运输中
117088374,运输中
117088334,运输中
117088320,运输中
117088252,运输中
117087897,运输中
117087869,运输中
117087831,运输中
117087812,运输中
117087718,运输中
117087676,已签收
117087545,运输中
117087509,运输中
117087273,运输中
117087129,运输中
117087017,运输中
117086933,运输中
117086747,运输中
117086624,运输中
117086616,运输中
117086281,已签收
117086259,运输中
117086252,运输中
117086115,运输中
117086098,运输中
117086092,运输中
117085847,运输中
117085589,运输中
117085426,运输中
117085388,运输中
117085353,运输中
117085055,运输中
117084912,已签收
117084845,已签收
117084597,运输中
117084518,运输中
117084420,运输中
117084394,已签收
117084302,运输中
117084234,运输中
117083991,运输中
117083963,运输中
117083861,运输中
117083645,运输中
117083599,运输中
117083354,运输中
117083291,运输中
117083171,运输中
117083093,运输中
117082901,运输中
117082869,运输中
117082774,运输中
117082542,运输中
117082510,运输中
117082496,运输中
117082487,已签收
117082259,运输中
117082068,运输中
117082064,运输中
117081864,运输中
117081800,运输中
117081767,运输中
117081484,运输中
117081479,运输中
117081261,运输中
117080842,运输中
117080798,运输中
117080603,运输中
117080532,运输中
117080260,运输中
117080226,已签收
117080159,运输中
117080095,运输中
117079904,运输中
117079620,运输中
117079503,运输中
117079386,运输中
117079357,运输中
117079353,运输中
117079215,运输中
117079205,运输中
117078905,运输中
117078810,运输中
117078693,运输中
117078482,运输中
117078432,运输中
117078405,运输中
117078243,运输中
117078159,运输中
117078099,运输中
117077913,运输中
117077895,运输中
117077893,运输中
117077753,运输中
117077705,已签收
117077544,运输中
117077390,运输中
117077301,运输中
117076835,运输中
117076764,运输中
117076667,已签收
117076656,运输中
